id,created_at,price,product_id,updated_at
329,2019-06-25 15:49:09.749000,"449,99",16906,2019-06-25 15:49:09.749000
330,2019-06-25 15:49:35.013000,"1.349,91",12131,2019-06-25 15:49:35.013000
331,2019-06-25 15:52:31.359000,"239,99",7195,2019-06-25 15:52:31.359000
332,2019-06-25 15:54:10.849000,"3.579,00",12523,2019-06-25 15:54:10.849000
333,2019-06-25 15:57:10.226000,"419,90",11111,2019-06-25 15:57:10.226000
334,2019-06-25 15:57:22.806000,"692,99",16898,2019-06-25 15:57:22.806000
335,2019-06-25 15:58:24.514000,"67,90",8027,2019-06-25 15:58:24.514000
336,2019-06-25 15:59:54.497000,"389,00",11159,2019-06-25 15:59:54.497000
337,2019-06-25 16:01:26.664000,"584,91",13577,2019-06-25 16:01:26.664000
338,2019-06-25 16:02:18.176000,"104,90",8324,2019-06-25 16:02:18.176000
339,2019-06-25 16:02:30.817000,"200,61",17178,2019-06-25 16:02:30.817000
340,2019-06-25 16:05:06.466000,"276,45",13654,2019-06-25 16:05:06.466000
341,2019-06-25 16:08:40.631000,"41,99",9962,2019-06-25 16:08:40.631000
342,2019-06-25 16:08:46.744000,"746,91",11150,2019-06-25 16:08:46.744000
343,2019-06-25 16:09:56.513000,"1.129,00",10574,2019-06-25 16:09:56.513000
344,2019-06-25 16:10:27.625000,"374,99",17591,2019-06-25 16:10:27.625000
345,2019-06-25 16:11:04.873000,"54,00",12878,2019-06-25 16:11:04.873000
346,2019-06-25 16:12:21.516000,"287,91",17333,2019-06-25 16:12:21.516000
347,2019-06-25 16:14:44.334000,"208,91",7980,2019-06-25 16:14:44.334000
348,2019-06-25 16:16:21.479000,"69,90",14356,2019-06-25 16:16:21.479000
349,2019-06-25 16:17:13.063000,"1.199,00",10780,2019-06-25 16:17:13.063000
350,2019-06-25 16:17:57.318000,"1.369,00",10800,2019-06-25 16:17:57.318000
351,2019-06-25 16:18:22.463000,"224,91",11809,2019-06-25 16:18:22.463000
352,2019-06-25 16:18:34.144000,"29,90",15296,2019-06-25 16:18:34.144000
353,2019-06-25 16:20:54.765000,"1.359,00",7546,2019-06-25 16:20:54.765000
354,2019-06-25 16:25:05.176000,"68,90",7822,2019-06-25 16:25:05.176000
355,2019-06-25 16:29:18.173000,"1.934,91",13171,2019-06-25 16:29:18.173000
356,2019-06-25 16:30:22.460000,"1.754,91",13641,2019-06-25 16:30:22.460000
357,2019-06-25 16:30:55.493000,"661,41",7835,2019-06-25 16:30:55.493000
358,2019-06-25 16:33:19.171000,"1.199,00",11028,2019-06-25 16:33:19.172000
359,2019-06-25 16:34:38.039000,"539,00",10971,2019-06-25 16:34:38.040000
360,2019-06-25 16:34:43.893000,"363,30",8389,2019-06-25 16:34:43.893000
361,2019-06-25 16:36:08.402000,"278,10",13214,2019-06-25 16:36:08.402000
362,2019-06-25 16:36:53.067000,"431,10",11093,2019-06-25 16:36:53.067000
363,2019-06-25 16:37:20.528000,"599,00",10779,2019-06-25 16:37:20.528000
364,2019-06-25 16:37:39.780000,"2.474,91",11156,2019-06-25 16:37:39.780000
365,2019-06-25 16:38:12.454000,"132,99",9267,2019-06-25 16:38:12.454000
366,2019-06-25 16:39:46.049000,"762,96",8201,2019-06-25 16:39:46.049000
367,2019-06-25 16:39:52.144000,"2.969,10",10303,2019-06-25 16:39:52.144000
368,2019-06-25 16:40:03.722000,"89,01",8647,2019-06-25 16:40:03.722000
369,2019-06-25 16:43:06.953000,"2.879,10",10576,2019-06-25 16:43:06.953000
370,2019-06-25 16:44:16.284000,"170,91",11748,2019-06-25 16:44:16.284000
371,2019-06-25 16:45:24.348000,"1.633,00",13924,2019-06-25 16:45:24.348000
372,2019-06-25 16:47:01.864000,"149,90",7988,2019-06-25 16:47:01.864000
373,2019-06-25 16:47:15.117000,"151,91",8036,2019-06-25 16:47:15.117000
374,2019-06-25 16:48:11.962000,"1.349,91",12759,2019-06-25 16:48:11.962000
375,2019-06-25 16:48:56.951000,"1.241,91",12619,2019-06-25 16:48:56.951000
376,2019-06-25 16:49:34.893000,"529,00",17484,2019-06-25 16:49:34.893000
377,2019-06-25 16:50:07.391000,"1.196,91",11097,2019-06-25 16:50:07.391000
378,2019-06-25 16:53:26.376000,"503,41",8328,2019-06-25 16:53:26.376000
379,2019-06-25 16:54:43.226000,"1.059,00",12370,2019-06-25 16:54:43.226000
380,2019-06-25 16:55:13.203000,"349,90",10582,2019-06-25 16:55:13.203000
381,2019-06-25 16:55:51.244000,"2.924,10",12373,2019-06-25 16:55:51.244000
382,2019-06-25 16:56:29.193000,"1.979,10",13376,2019-06-25 16:56:29.193000
383,2019-06-25 16:56:48.256000,"391,41",7828,2019-06-25 16:56:48.256000
384,2019-06-25 16:57:26.594000,"57,90",11639,2019-06-25 16:57:26.594000
385,2019-06-25 16:59:24.176000,"1.664,99",17369,2019-06-25 16:59:24.176000
386,2019-06-25 17:02:18.167000,"39,90",9497,2019-06-25 17:02:18.167000
387,2019-06-25 17:06:41.335000,"193,90",7253,2019-06-25 17:06:41.335000
388,2019-06-25 17:10:31.278000,"298,00",11399,2019-06-25 17:10:31.278000
389,2019-06-25 17:10:55.667000,"125,91",8618,2019-06-25 17:10:55.667000
390,2019-06-25 17:11:13.051000,"17,99",10458,2019-06-25 17:11:13.051000
391,2019-06-25 17:11:47.871000,"692,91",11185,2019-06-25 17:11:47.871000
392,2019-06-25 17:11:59.934000,"1.159,00",11293,2019-06-25 17:11:59.934000
393,2019-06-25 17:14:39.888000,"439,00",8054,2019-06-25 17:14:39.888000
394,2019-06-25 17:16:25.076000,"2.384,91",13201,2019-06-25 17:16:25.076000
395,2019-06-25 17:17:43.040000,"47,90",12043,2019-06-25 17:17:43.040000
396,2019-06-25 17:18:44.189000,"133,02",16037,2019-06-25 17:18:44.189000
397,2019-06-25 17:19:22.222000,"123,41",15423,2019-06-25 17:19:22.222000
398,2019-06-25 17:19:53.375000,"18,98",14382,2019-06-25 17:19:53.375000
399,2019-06-25 17:20:03.400000,"7,70",7820,2019-06-25 17:20:03.400000
400,2019-06-25 17:21:12.633000,"36,32",17768,2019-06-25 17:21:12.633000
401,2019-06-25 17:21:18.497000,"269,91",17371,2019-06-25 17:21:18.497000
402,2019-06-25 17:21:29.421000,"160,90",6906,2019-06-25 17:21:29.421000
403,2019-06-25 17:22:18.789000,"512,10",10271,2019-06-25 17:22:18.789000
404,2019-06-25 17:23:15.527000,"521,91",8718,2019-06-25 17:23:15.527000
405,2019-06-25 17:23:28.698000,"377,91",13608,2019-06-25 17:23:28.698000
406,2019-06-25 17:23:40.876000,"80,90",9068,2019-06-25 17:23:40.876000
407,2019-06-25 17:23:55.978000,"2.969,10",13520,2019-06-25 17:23:55.978000
408,2019-06-25 17:25:53.756000,"1.619,10",13225,2019-06-25 17:25:53.756000
409,2019-06-25 17:26:05.648000,"19,20",14399,2019-06-25 17:26:05.648000
410,2019-06-25 17:27:12.578000,"239,90",7384,2019-06-25 17:27:12.578000
411,2019-06-25 17:28:03.644000,"3.199,00",11142,2019-06-25 17:28:03.644000
412,2019-06-25 17:30:40.419000,"219,90",16893,2019-06-25 17:30:40.419000
413,2019-06-25 17:33:11.850000,"7.199,00",7193,2019-06-25 17:33:11.850000
414,2019-06-25 17:34:07.900000,"755,10",11139,2019-06-25 17:34:07.900000
415,2019-06-25 17:34:20.318000,"85,90",8265,2019-06-25 17:34:20.318000
416,2019-06-25 17:35:18.578000,"149,99",8651,2019-06-25 17:35:18.578000
417,2019-06-25 17:37:05.968000,"24,90",12112,2019-06-25 17:37:05.968000
418,2019-06-25 17:39:46.221000,"72,69",8682,2019-06-25 17:39:46.221000
419,2019-06-25 17:42:10.552000,"2.159,10",12281,2019-06-25 17:42:10.552000
420,2019-06-25 17:42:58.424000,"177,99",7151,2019-06-25 17:42:58.424000
421,2019-06-25 17:44:38.848000,"545,90",11986,2019-06-25 17:44:38.848000
422,2019-06-25 17:45:15.731000,"62,90",8352,2019-06-25 17:45:15.732000
423,2019-06-25 17:45:53.130000,"189,00",11366,2019-06-25 17:45:53.130000
424,2019-06-25 17:46:16.508000,"140,90",17225,2019-06-25 17:46:16.508000
425,2019-06-25 17:49:00.360000,"91,00",12321,2019-06-25 17:49:00.360000
426,2019-06-25 17:49:45.201000,"355,20",11355,2019-06-25 17:49:45.201000
427,2019-06-25 17:51:38.708000,"5.669,00",12652,2019-06-25 17:51:38.708000
428,2019-06-25 17:51:51.133000,"379,91",8003,2019-06-25 17:51:51.133000
429,2019-06-25 17:52:30.793000,"34,33",16857,2019-06-25 17:52:30.793000
430,2019-06-25 17:53:50.831000,"148,00",11377,2019-06-25 17:53:50.831000
431,2019-06-25 17:55:29.889000,"199,00",7829,2019-06-25 17:55:29.889000
432,2019-06-25 17:58:51.554000,"141,46",8385,2019-06-25 17:58:51.554000
433,2019-06-25 17:59:49.273000,"6,62",14449,2019-06-25 17:59:49.273000
434,2019-06-25 17:59:55.777000,"4.279,00",6885,2019-06-25 17:59:55.777000
435,2019-06-25 18:00:41.207000,"929,00",12402,2019-06-25 18:00:41.207000
436,2019-06-25 18:03:49.505000,"679,00",10327,2019-06-25 18:03:49.505000
437,2019-06-25 18:04:02.443000,"674,99",16929,2019-06-25 18:04:02.443000
438,2019-06-25 18:06:26.767000,"1.899,00",17153,2019-06-25 18:06:26.767000
439,2019-06-25 18:07:05.345000,"668,33",13739,2019-06-25 18:07:05.345000
440,2019-06-25 18:07:32.498000,"909,90",17231,2019-06-25 18:07:32.498000
441,2019-06-25 18:09:15.520000,"539,10",11140,2019-06-25 18:09:15.520000
442,2019-06-25 18:11:10.255000,"47,90",14080,2019-06-25 18:11:10.255000
443,2019-06-25 18:11:23.241000,"323,91",11162,2019-06-25 18:11:23.241000
444,2019-06-25 18:14:14.871000,"89,90",8065,2019-06-25 18:14:14.871000
445,2019-06-25 18:14:40.167000,"1.849,00",10491,2019-06-25 18:14:40.167000
446,2019-06-25 18:16:19.786000,"191,88",17589,2019-06-25 18:16:19.786000
447,2019-06-25 18:16:25.961000,"899,90",17477,2019-06-25 18:16:25.961000
448,2019-06-25 18:17:37.985000,"152,91",9337,2019-06-25 18:17:37.985000
449,2019-06-25 18:19:10.700000,"18,90",14820,2019-06-25 18:19:10.700000
450,2019-06-25 18:19:55.671000,"853,74",13154,2019-06-25 18:19:55.671000
451,2019-06-25 18:22:25.992000,"2.564,10",12065,2019-06-25 18:22:25.992000
452,2019-06-25 18:23:41.836000,"359,99",7926,2019-06-25 18:23:41.836000
453,2019-06-25 18:24:36.189000,"201,30",17142,2019-06-25 18:24:36.189000
454,2019-06-25 18:25:37.713000,"649,90",17426,2019-06-25 18:25:37.713000
455,2019-06-25 18:25:48.847000,"222,21",11431,2019-06-25 18:25:48.847000
456,2019-06-25 18:26:18.856000,"135,90",8291,2019-06-25 18:26:18.856000
457,2019-06-25 18:26:37.893000,"1.115,91",10361,2019-06-25 18:26:37.893000
458,2019-06-25 18:28:15.203000,"68,90",11448,2019-06-25 18:28:15.203000
459,2019-06-25 18:29:56.932000,"3.134,00",7215,2019-06-25 18:29:56.932000
460,2019-06-25 18:30:25.984000,"8,90",13970,2019-06-25 18:30:25.984000
461,2019-06-25 18:31:01.847000,"926,91",12123,2019-06-25 18:31:01.847000
462,2019-06-25 18:31:46.266000,"47,99",12483,2019-06-25 18:31:46.266000
463,2019-06-25 18:32:16.066000,"126,90",17298,2019-06-25 18:32:16.066000
464,2019-06-25 18:33:27.670000,"521,91",7309,2019-06-25 18:33:27.670000
465,2019-06-25 18:34:11.815000,"408,41",11449,2019-06-25 18:34:11.815000
466,2019-06-25 18:34:43.976000,"39,42",8500,2019-06-25 18:34:43.976000
467,2019-06-25 18:36:51.233000,"1.359,00",7417,2019-06-25 18:36:51.233000
468,2019-06-25 18:37:44.482000,"17,90",15443,2019-06-25 18:37:44.482000
469,2019-06-25 18:37:51.144000,"377,10",11824,2019-06-25 18:37:51.144000
470,2019-06-25 18:38:23.789000,"2.969,10",11190,2019-06-25 18:38:23.789000
471,2019-06-25 18:38:30.711000,"4.399,00",11072,2019-06-25 18:38:30.711000
472,2019-06-25 18:43:03.899000,"18,99",14441,2019-06-25 18:43:03.899000
473,2019-06-25 18:43:34.649000,"148,00",17559,2019-06-25 18:43:34.649000
474,2019-06-25 18:43:59.705000,"209,90",8001,2019-06-25 18:43:59.705000
475,2019-06-25 18:44:25.927000,"1.179,00",10789,2019-06-25 18:44:25.927000
476,2019-06-25 18:44:32.642000,"278,01",17350,2019-06-25 18:44:32.642000
477,2019-06-25 18:46:01.961000,"48,00",9682,2019-06-25 18:46:01.961000
478,2019-06-25 18:46:34.694000,"569,00",11002,2019-06-25 18:46:34.694000
479,2019-06-25 18:47:24.442000,"16,30",7380,2019-06-25 18:47:24.442000
480,2019-06-25 18:47:52.379000,"4.005,93",13845,2019-06-25 18:47:52.379000
481,2019-06-25 18:50:48.934000,"2.069,91",11172,2019-06-25 18:50:48.934000
482,2019-06-25 18:51:00.313000,"539,00",10302,2019-06-25 18:51:00.313000
483,2019-06-25 18:52:41.205000,"2.159,10",11250,2019-06-25 18:52:41.205000
484,2019-06-25 18:55:14.934000,"1.599,00",10315,2019-06-25 18:55:14.934000
485,2019-06-25 18:55:33.443000,"2.879,10",10268,2019-06-25 18:55:33.443000
486,2019-06-25 19:00:00.500000,"22,24",12722,2019-06-25 19:00:00.500000
487,2019-06-25 19:01:36.486000,"188,96",11493,2019-06-25 19:01:36.486000
488,2019-06-25 19:02:07.823000,"189,00",9756,2019-06-25 19:02:07.823000
489,2019-06-25 19:02:14.146000,"133,02",16292,2019-06-25 19:02:14.146000
490,2019-06-25 19:03:45.558000,"441,77",11260,2019-06-25 19:03:45.558000
491,2019-06-25 19:04:11.337000,"39,90",12094,2019-06-25 19:04:11.337000
492,2019-06-25 19:04:30.349000,"314,10",7846,2019-06-25 19:04:30.349000
493,2019-06-25 19:04:55.046000,"539,00",12128,2019-06-25 19:04:55.046000
494,2019-06-25 19:05:45.290000,"1.365,00",17195,2019-06-25 19:05:45.290000
495,2019-06-25 19:05:55.860000,"800,99",16926,2019-06-25 19:05:55.860000
496,2019-06-25 19:06:21.335000,"199,99",16891,2019-06-25 19:06:21.335000
497,2019-06-25 19:07:29.240000,"431,91",11739,2019-06-25 19:07:29.240000
498,2019-06-25 19:07:36.007000,"609,00",13462,2019-06-25 19:07:36.007000
499,2019-06-25 19:08:22.259000,"329,00",8388,2019-06-25 19:08:22.259000
500,2019-06-25 19:08:52.643000,"130,25",14669,2019-06-25 19:08:52.643000
501,2019-06-25 19:09:57.372000,"119,00",15796,2019-06-25 19:09:57.372000
502,2019-06-25 19:10:28.725000,"629,90",10782,2019-06-25 19:10:28.725000
503,2019-06-25 19:10:34.619000,"406,50",12270,2019-06-25 19:10:34.619000
504,2019-06-25 19:12:17.094000,"299,90",17014,2019-06-25 19:12:17.094000
505,2019-06-25 19:13:16.284000,"299,99",8711,2019-06-25 19:13:16.284000
506,2019-06-25 19:14:51.129000,"112,90",16984,2019-06-25 19:14:51.129000
507,2019-06-25 19:15:14.718000,"94,90",11628,2019-06-25 19:15:14.718000
508,2019-06-25 19:15:25.812000,"647,91",7928,2019-06-25 19:15:25.812000
509,2019-06-25 19:16:04.036000,"199,41",11360,2019-06-25 19:16:04.036000
510,2019-06-25 19:19:05.057000,"418,99",11196,2019-06-25 19:19:05.057000
511,2019-06-25 19:19:17.839000,"629,00",7924,2019-06-25 19:19:17.839000
512,2019-06-25 19:21:31.078000,"467,90",10363,2019-06-25 19:21:31.078000
513,2019-06-25 19:22:37.227000,"999,00",12372,2019-06-25 19:22:37.227000
514,2019-06-25 19:22:44.378000,"150,96",11580,2019-06-25 19:22:44.378000
515,2019-06-25 19:23:01.886000,"944,91",12068,2019-06-25 19:23:01.886000
516,2019-06-25 19:24:11.024000,"48,90",13344,2019-06-25 19:24:11.024000
517,2019-06-25 19:24:23.941000,"189,91",11420,2019-06-25 19:24:23.941000
518,2019-06-25 19:24:31.038000,"119,90",7965,2019-06-25 19:24:31.038000
519,2019-06-25 19:25:01.443000,"147,90",17102,2019-06-25 19:25:01.443000
520,2019-06-25 19:25:51.531000,"42,99",8841,2019-06-25 19:25:51.531000
521,2019-06-25 19:26:54.919000,"764,91",11179,2019-06-25 19:26:54.919000
522,2019-06-25 19:29:18.091000,"21,90",14301,2019-06-25 19:29:18.091000
523,2019-06-25 19:30:46.952000,"79,80",12093,2019-06-25 19:30:46.952000
524,2019-06-25 19:31:18.291000,"275,90",9712,2019-06-25 19:31:18.291000
525,2019-06-25 19:32:20.101000,"611,91",11346,2019-06-25 19:32:20.101000
526,2019-06-25 19:32:26.092000,"151,91",11440,2019-06-25 19:32:26.092000
527,2019-06-25 19:33:29.707000,"338,50",12285,2019-06-25 19:33:29.707000
528,2019-06-25 19:35:12.125000,"199,41",11362,2019-06-25 19:35:12.125000
529,2019-06-25 19:35:41.130000,"123,41",11732,2019-06-25 19:35:41.130000
530,2019-06-25 19:35:47.674000,"1.189,90",11064,2019-06-25 19:35:47.674000
531,2019-06-25 19:38:55.262000,"42,80",11973,2019-06-25 19:38:55.262000
532,2019-06-25 19:40:38.018000,"29,90",12672,2019-06-25 19:40:38.018000
533,2019-06-25 19:41:02.264000,"189,00",8377,2019-06-25 19:41:02.264000
534,2019-06-25 19:41:45.206000,"511,48",6990,2019-06-25 19:41:45.206000
535,2019-06-25 19:42:57.429000,"119,80",17703,2019-06-25 19:42:57.429000
536,2019-06-25 19:43:57.240000,"79,90",8323,2019-06-25 19:43:57.240000
537,2019-06-25 19:44:15.341000,"1.899,00",11245,2019-06-25 19:44:15.341000
538,2019-06-25 19:44:22.172000,"275,91",7616,2019-06-25 19:44:22.172000
539,2019-06-25 19:47:11.264000,"611,91",17258,2019-06-25 19:47:11.264000
540,2019-06-25 19:48:03.789000,"414,00",7837,2019-06-25 19:48:03.789000
541,2019-06-25 19:49:13.418000,"200,61",17385,2019-06-25 19:49:13.418000
542,2019-06-25 19:49:37.067000,"539,91",10230,2019-06-25 19:49:37.067000
543,2019-06-25 19:50:09.293000,"359,49",12020,2019-06-25 19:50:09.293000
544,2019-06-25 19:50:22.159000,"593,91",13166,2019-06-25 19:50:22.159000
545,2019-06-25 19:52:02.196000,"258,00",10983,2019-06-25 19:52:02.197000
546,2019-06-25 19:53:32.398000,"17,83",8924,2019-06-25 19:53:32.398000
547,2019-06-25 19:54:22.821000,"123,41",11392,2019-06-25 19:54:22.821000
548,2019-06-25 19:55:24.395000,"69,90",9281,2019-06-25 19:55:24.395000
549,2019-06-25 19:57:18.224000,"39,99",16819,2019-06-25 19:57:18.224000
550,2019-06-25 19:57:24.758000,"395,91",11154,2019-06-25 19:57:24.758000
551,2019-06-25 20:00:08.769000,"404,91",8531,2019-06-25 20:00:08.769000
552,2019-06-25 20:00:21.154000,"3.879,90",11330,2019-06-25 20:00:21.154000
553,2019-06-25 20:01:48.647000,"14,55",15746,2019-06-25 20:01:48.647000
554,2019-06-25 20:02:01.971000,"236,55",11388,2019-06-25 20:02:01.971000
555,2019-06-25 20:02:53.572000,"500,00",17226,2019-06-25 20:02:53.572000
556,2019-06-25 20:03:39.250000,"863,10",11263,2019-06-25 20:03:39.250000
557,2019-06-25 20:05:21.804000,"357,29",17295,2019-06-25 20:05:21.804000
558,2019-06-25 20:06:07.732000,"160,55",11735,2019-06-25 20:06:07.732000
559,2019-06-25 20:06:38.663000,"148,60",7040,2019-06-25 20:06:38.663000
560,2019-06-25 20:07:04.954000,"54,90",12140,2019-06-25 20:07:04.954000
561,2019-06-25 20:08:40.096000,"379,91",8316,2019-06-25 20:08:40.096000
562,2019-06-25 20:09:06.617000,"1.979,10",10276,2019-06-25 20:09:06.617000
563,2019-06-25 20:10:14.970000,"16,99",11302,2019-06-25 20:10:14.970000
564,2019-06-25 20:10:52.434000,"507,99",8900,2019-06-25 20:10:52.434000
565,2019-06-25 20:13:45.548000,"1.359,00",7328,2019-06-25 20:13:45.548000
566,2019-06-25 20:14:00.649000,"90,90",14817,2019-06-25 20:14:00.649000
567,2019-06-25 20:14:30.949000,"39,90",11398,2019-06-25 20:14:30.949000
568,2019-06-25 20:15:36.811000,"251,91",16894,2019-06-25 20:15:36.811000
569,2019-06-25 20:17:02.614000,"521,55",7982,2019-06-25 20:17:02.614000
570,2019-06-25 20:18:13.486000,"321,96",11753,2019-06-25 20:18:13.486000
571,2019-06-25 20:19:11.497000,"36,90",8723,2019-06-25 20:19:11.497000
572,2019-06-25 20:22:05.483000,"2.429,91",11120,2019-06-25 20:22:05.483000
573,2019-06-25 20:25:34.500000,"2.969,10",12671,2019-06-25 20:25:34.500000
574,2019-06-25 20:25:46.341000,"177,93",14985,2019-06-25 20:25:46.341000
575,2019-06-25 20:27:09.395000,"1.529,10",12762,2019-06-25 20:27:09.395000
576,2019-06-25 20:27:15.476000,"3.959,10",11071,2019-06-25 20:27:15.476000
577,2019-06-25 20:29:19.267000,"2.597,46",13052,2019-06-25 20:29:19.267000
578,2019-06-25 20:29:25.673000,"379,91",7996,2019-06-25 20:29:25.673000
579,2019-06-25 20:29:31.866000,"4.229,10",10932,2019-06-25 20:29:31.866000
580,2019-06-25 20:30:01.768000,"1.399,91",17265,2019-06-25 20:30:01.768000
581,2019-06-25 20:33:46.811000,"350,00",17200,2019-06-25 20:33:46.811000
582,2019-06-25 20:36:14.992000,"49,90",7568,2019-06-25 20:36:14.992000
583,2019-06-25 20:36:21.406000,"174,80",8079,2019-06-25 20:36:21.406000
584,2019-06-25 20:38:22.382000,"47,90",17535,2019-06-25 20:38:22.382000
585,2019-06-25 20:40:03.739000,"115,90",15685,2019-06-25 20:40:03.739000
586,2019-06-25 20:40:10.122000,"79,00",11701,2019-06-25 20:40:10.122000
587,2019-06-25 20:42:06.131000,"116,91",9677,2019-06-25 20:42:06.131000
588,2019-06-25 20:42:38.638000,"3.239,10",13382,2019-06-25 20:42:38.638000
589,2019-06-25 20:42:50.851000,"850,82",8008,2019-06-25 20:42:50.851000
590,2019-06-25 20:43:42.724000,"449,99",16899,2019-06-25 20:43:42.724000
591,2019-06-25 20:44:01.306000,"149,90",12828,2019-06-25 20:44:01.306000
592,2019-06-25 20:46:06.304000,"129,98",13206,2019-06-25 20:46:06.304000
593,2019-06-25 20:48:44.631000,"413,99",16952,2019-06-25 20:48:44.631000
594,2019-06-25 20:49:44.080000,"339,00",13152,2019-06-25 20:49:44.080000
595,2019-06-25 20:50:08.806000,"369,00",11137,2019-06-25 20:50:08.806000
596,2019-06-25 20:50:21.600000,"647,91",12099,2019-06-25 20:50:21.600000
597,2019-06-25 20:50:47.570000,"39,90",9500,2019-06-25 20:50:47.570000
598,2019-06-25 20:51:25.747000,"49,99",14654,2019-06-25 20:51:25.747000
599,2019-06-25 20:52:55.597000,"2.749,99",13363,2019-06-25 20:52:55.597000
600,2019-06-25 20:53:02.407000,"208,91",11454,2019-06-25 20:53:02.407000
601,2019-06-25 20:54:12.063000,"355,41",13651,2019-06-25 20:54:12.063000
602,2019-06-25 20:54:25.438000,"566,91",10523,2019-06-25 20:54:25.438000
603,2019-06-25 20:54:50.381000,"589,00",12454,2019-06-25 20:54:50.381000
604,2019-06-25 20:54:56.592000,"620,91",9845,2019-06-25 20:54:56.592000
605,2019-06-25 20:56:14,"337,41",11164,2019-06-25 20:56:14
606,2019-06-25 20:57:51.370000,"180,41",7947,2019-06-25 20:57:51.370000
607,2019-06-25 20:58:32.755000,"26,80",11958,2019-06-25 20:58:32.755000
608,2019-06-25 20:58:44.502000,"379,00",9825,2019-06-25 20:58:44.502000
609,2019-06-25 21:00:19.279000,"389,99",16945,2019-06-25 21:00:19.279000
610,2019-06-25 21:00:25.208000,"1.599,00",11339,2019-06-25 21:00:25.208000
611,2019-06-25 21:00:50.276000,"948,00",11954,2019-06-25 21:00:50.276000
612,2019-06-25 21:02:14.690000,"209,00",11666,2019-06-25 21:02:14.690000
613,2019-06-25 21:04:51.943000,"2.399,90",11131,2019-06-25 21:04:51.943000
614,2019-06-25 21:05:43.429000,"775,90",10613,2019-06-25 21:05:43.429000
615,2019-06-25 21:08:39.947000,"819,90",17329,2019-06-25 21:08:39.947000
616,2019-06-25 21:09:04.675000,"110,16",15824,2019-06-25 21:09:04.675000
617,2019-06-25 21:09:11.258000,"39,90",12073,2019-06-25 21:09:11.258000
618,2019-06-25 21:09:35.431000,"2.249,10",13368,2019-06-25 21:09:35.431000
619,2019-06-25 21:10:14.780000,"189,05",13519,2019-06-25 21:10:14.780000
620,2019-06-25 21:12:14.680000,"1.376,91",11127,2019-06-25 21:12:14.680000
